Curso;Unidade de execução;Turno;Turma;Inscritos no turno;Dia da Semana;Início;Fim;Dia;Características da sala pedida para a aula;Sala da aula;Lotação;Características reais da sala
MEECult, MEGC, MHMC;Cultura Portuguesa Contemporânea;01984TP01;MEGCB1, MEGC-A2, MEGC-A1, MHMCSECB1;37;Ter;18:00:00;19:30:00;06/12/2022;Sala Aulas Mestrado;AA3.40;32;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MEECult, MEGC, MHMC;Cultura Portuguesa Contemporânea;01984TP01;MEGCB1, MEGC-A2, MEGC-A1, MHMCSECB1;37;Qui;20:00:00;22:00:00;29/09/2022;Sala Aulas Mestrado;B2.01;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MEECult, MEGC, MHMC;Cultura Portuguesa Contemporânea;01984TP01;MEGCB1, MEGC-A2, MEGC-A1, MHMCSECB1;37;Sáb;13:30:00;17:30:00;10/09/2022;Sala Aulas Mestrado;D1.01;35;Horário sala visível portal público, Laboratório de Informática
MEECult, MEGC, MHMC;Cultura Portuguesa Contemporânea;01984TP01;MEGCB1, MEGC-A2, MEGC-A1, MHMCSECB1;37;Sáb;16:00:00;18:00:00;12/11/2022;Sala Aulas Mestrado;2,00E+08;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MEECult, MEGC, MHMC;Cultura Portuguesa Contemporânea;01984TP01;MEGCB1, MEGC-A2, MEGC-A1, MHMCSECB1;37;Qui;20:00:00;22:00:00;10/11/2022;Sala Aulas Mestrado;Auditório B1.04;192;Anfiteatro aulas, Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MEECult, MEGC, MHMC;Cultura Portuguesa Contemporânea;01984TP01;MEGCB1, MEGC-A2, MEGC-A1, MHMCSECB1;37;Sex;09:00:00;12:00:00;16/09/2022;Sala Aulas Mestrado;0S02;41;Horário sala visível portal público, Laboratório de Informática
MEECult, MEGC, MHMC;Cultura Portuguesa Contemporânea;01984TP01;MEGCB1, MEGC-A2, MEGC-A1, MHMCSECB1;37;Sáb;13:00:00;16:00:00;15/10/2022;Sala Aulas Mestrado;AA3.40;32;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MPRI;Dissertação em Psicologia das Relações Interculturais (2020);03793S01;MPRI-B1;13;Sáb;20:00:00;21:00:00;26/11/2022;Sala Aulas Mestrado;C6.07;56;BYOD (Bring Your Own Device), Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MPRI;Dissertação em Psicologia das Relações Interculturais (2020);03793S01;MPRI-B1;13;Sáb;19:30:00;21:00:00;01/10/2022;Sala Aulas Mestrado;Auditório C1.04;60;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MPRI;Dissertação em Psicologia das Relações Interculturais (2020);03793S01;MPRI-B1;13;Qua;16:00:00;18:00:00;12/10/2022;Sala Aulas Mestrado;C5.05;34;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MG, MGST;Estratégia e Desenvolvimento Empresarial;M8505TP05;MGA4;49;Ter;14:00:00;18:00:00;20/09/2022;Sala Aulas Mestrado;0S01;41;Horário sala visível portal público, Laboratório de Informática
MG, MGST;Estratégia e Desenvolvimento Empresarial;M8505TP05;MGA4;49;Sáb;18:00:00;19:30:00;29/10/2022;Sala Aulas Mestrado;D1.04;23;Horário sala visível portal público, Laboratório de Informática
MG, MGST;Estratégia e Desenvolvimento Empresarial;M8505TP05;MGA4;49;Seg;18:00:00;19:00:00;28/11/2022;Sala Aulas Mestrado;Auditório 0NE01;72;Anfiteatro aulas, Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MG, MGST;Estratégia e Desenvolvimento Empresarial;M8505TP05;MGA4;49;Qua;20:00:00;22:00:00;28/09/2022;Sala Aulas Mestrado;1,00E+07;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MG, MGST;Estratégia e Desenvolvimento Empresarial;M8505TP05;MGA4;49;Ter;18:30:00;20:30:00;18/10/2022;Sala Aulas Mestrado;AA2.28;30;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MG, MGST;Estratégia e Desenvolvimento Empresarial;M8505TP05;MGA4;49;Seg;17:00:00;19:00:00;12/12/2022;Sala Aulas Mestrado;AA3.25;38;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MG, MGST;Estratégia e Desenvolvimento Empresarial;M8505TP05;MGA4;49;Seg;13:00:00;16:00:00;24/10/2022;Sala Aulas Mestrado;Auditório Silva Leal;54;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MG, MGST;Estratégia e Desenvolvimento Empresarial;M8505TP05;MGA4;49;Sex;16:00:00;17:30:00;02/12/2022;Sala Aulas Mestrado;B3.03;60;Arq 3, Horário sala visível portal público, Sala de Arquitectura
MG, MGST;Estratégia e Desenvolvimento Empresarial;M8505TP05;MGA4;49;Ter;19:30:00;21:30:00;20/09/2022;Sala Aulas Mestrado;C5.08;60;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MG, MGST;Estratégia e Desenvolvimento Empresarial;M8505TP05;MGA4;49;Qua;15:00:00;16:30:00;28/09/2022;Sala Aulas Mestrado;Auditório Afonso de Barros;80;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MG, MGST;Estratégia e Desenvolvimento Empresarial;M8505TP05;MGA4;49;Sex;20:30:00;22:00:00;23/09/2022;Sala Aulas Mestrado;B3.01;60;Arq 1, Horário sala visível portal público, Sala de Arquitectura
MG, MGST;Estratégia e Desenvolvimento Empresarial;M8505TP05;MGA4;49;Ter;08:30:00;12:30:00;29/11/2022;Sala Aulas Mestrado;Auditório C1.03;70;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MG, MGST;Estratégia e Desenvolvimento Empresarial;M8505TP05;MGA4;49;Seg;16:00:00;17:30:00;07/11/2022;Sala Aulas Mestrado;Auditório Silva Leal;54;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MG, MGST;Estratégia e Desenvolvimento Empresarial;M8505TP05;MGA4;49;Qua;15:30:00;17:30:00;07/09/2022;Sala Aulas Mestrado;2,00E+07;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MG, MGST;Estratégia e Desenvolvimento Empresarial;M8505TP05;MGA4;49;Sex;18:00:00;21:00:00;02/09/2022;Sala Aulas Mestrado;D1.10;20;Horário sala visível portal público, Laboratório de Informática
MG, MGST;Estratégia e Desenvolvimento Empresarial;M8505TP05;MGA4;49;Ter;13:30:00;17:30:00;27/09/2022;Sala Aulas Mestrado;AA3.23;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MG, MGST;Estratégia e Desenvolvimento Empresarial;M8505TP05;MGA4;49;Sáb;12:30:00;14:00:00;26/11/2022;Sala Aulas Mestrado;B3.06;60;Arq 6, Horário sala visível portal público, Sala de Arquitectura
MG, MGST;Estratégia e Desenvolvimento Empresarial;M8505TP05;MGA4;49;Qui;20:00:00;22:00:00;29/09/2022;Sala Aulas Mestrado;D1.01;35;Horário sala visível portal público, Laboratório de Informática
METI;Sistemas de Comunicação Multimédia;SCMTP02;METI-PL-B1;10;Qui;08:00:00;09:30:00;27/10/2022;Sala Aulas Mestrado;AA2.26;38;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
METI;Sistemas de Comunicação Multimédia;SCMTP02;METI-PL-B1;10;Sáb;18:30:00;20:30:00;17/12/2022;Sala Aulas Mestrado;2,00E+08;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
METI;Sistemas de Comunicação Multimédia;SCMTP02;METI-PL-B1;10;Sex;19:30:00;21:00:00;09/12/2022;Sala Aulas Mestrado;C4.06;70;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
METI;Sistemas de Comunicação Multimédia;SCMTP02;METI-PL-B1;10;Ter;17:30:00;19:00:00;13/12/2022;Sala Aulas Mestrado;Auditório B1.03;204;Anfiteatro aulas, Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
METI;Sistemas de Comunicação Multimédia;SCMTP02;METI-PL-B1;10;Sáb;15:30:00;17:00:00;22/10/2022;Sala Aulas Mestrado;C3.01;52;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
METI;Sistemas de Comunicação Multimédia;SCMTP02;METI-PL-B1;10;Sex;13:00:00;14:30:00;23/09/2022;Sala Aulas Mestrado;1,00E+10;48;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
METI;Sistemas de Comunicação Multimédia;SCMTP02;METI-PL-B1;10;Seg;08:00:00;12:30:00;14/11/2022;Sala Aulas Mestrado;C6.10;84;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
METI;Sistemas de Comunicação Multimédia;SCMTP02;METI-PL-B1;10;Seg;11:00:00;14:00:00;21/11/2022;Sala Aulas Mestrado;B3.02;60;Arq 2, Horário sala visível portal público, Sala de Arquitectura
METI;Sistemas de Comunicação Multimédia;SCMTP02;METI-PL-B1;10;Sex;16:00:00;20:00:00;16/09/2022;Sala Aulas Mestrado;Auditório 2;129;Anfiteatro aulas, Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
METI;Sistemas de Comunicação Multimédia;SCMTP02;METI-PL-B1;10;Ter;14:30:00;17:30:00;18/10/2022;Sala Aulas Mestrado;B2.01;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
METI;Sistemas de Comunicação Multimédia;SCMTP02;METI-PL-B1;10;Sáb;14:00:00;15:30:00;03/12/2022;Sala Aulas Mestrado;1,00E+05;52;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
METI;Sistemas de Comunicação Multimédia;SCMTP02;METI-PL-B1;10;Qui;11:00:00;13:00:00;27/10/2022;Sala Aulas Mestrado;Auditório 0NE03 - Mário Murteira;89;Anfiteatro aulas, Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
METI;Sistemas de Comunicação Multimédia;SCMTP02;METI-PL-B1;10;Sex;18:30:00;20:30:00;02/12/2022;Sala Aulas Mestrado;D1.05;30;BYOD (Bring Your Own Device), Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
METI;Sistemas de Comunicação Multimédia;SCMTP02;METI-PL-B1;10;Qua;18:00:00;20:30:00;26/10/2022;Sala Aulas Mestrado;B3.01;60;Arq 1, Horário sala visível portal público, Sala de Arquitectura
METI;Sistemas de Comunicação Multimédia;SCMTP02;METI-PL-B1;10;Sáb;13:00:00;14:30:00;03/09/2022;Sala Aulas Mestrado;AA2.29;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
METI;Sistemas de Comunicação Multimédia;SCMTP02;METI-PL-B1;10;Sáb;14:30:00;17:30:00;26/11/2022;Sala Aulas Mestrado;AA2.24;30;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
METI;Sistemas de Comunicação Multimédia;SCMTP02;METI-PL-B1;10;Ter;08:00:00;12:30:00;29/11/2022;Sala Aulas Mestrado;C5.06;72;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
METI;Sistemas de Comunicação Multimédia;SCMTP02;METI-PL-B1;10;Sex;08:00:00;12:30:00;28/10/2022;Sala Aulas Mestrado;AA3.23;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
METI;Sistemas de Comunicação Multimédia;SCMTP02;METI-PL-B1;10;Ter;12:30:00;14:00:00;04/10/2022;Sala Aulas Mestrado;2,00E+08;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
METI;Sistemas de Comunicação Multimédia;SCMTP02;METI-PL-B1;10;Sáb;13:30:00;15:00:00;08/10/2022;Sala Aulas Mestrado;AA3.26;30;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
METI;Sistemas de Comunicação Multimédia;SCMTP02;METI-PL-B1;10;Sex;16:00:00;17:30:00;16/09/2022;Sala Aulas Mestrado;AA3.28;48;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
METI;Sistemas de Comunicação Multimédia;SCMTP02;METI-PL-B1;10;Qua;19:30:00;21:00:00;14/09/2022;Sala Aulas Mestrado;C4.08;60;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
METI;Sistemas de Comunicação Multimédia;SCMTP02;METI-PL-B1;10;Sáb;16:00:00;18:00:00;17/12/2022;Sala Aulas Mestrado;C4.02;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
METI;Sistemas de Comunicação Multimédia;SCMTP02;METI-PL-B1;10;Qui;19:30:00;21:30:00;15/09/2022;Sala Aulas Mestrado;C6.01;54;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MSIAD;Sistemas de Informação Analíticos I (2020);03775TP02;MSIAD-A1;39;Seg;18:00:00;21:00:00;17/10/2022;BYOD (Bring Your Own Device);C5.09;60;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MSIAD;Sistemas de Informação Analíticos I (2020);03775TP02;MSIAD-A1;39;Seg;12:30:00;14:00:00;12/09/2022;BYOD (Bring Your Own Device);D1.12;27;Horário sala visível portal público, Laboratório de Informática
MSIAD;Sistemas de Informação Analíticos I (2020);03775TP02;MSIAD-A1;39;Ter;13:00:00;15:00:00;06/12/2022;BYOD (Bring Your Own Device);C5.06;72;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MSIAD;Sistemas de Informação Analíticos I (2020);03775TP02;MSIAD-A1;39;Sáb;16:00:00;20:00:00;10/09/2022;BYOD (Bring Your Own Device);Auditório 1;129;Anfiteatro aulas, Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MSIAD;Sistemas de Informação Analíticos I (2020);03775TP02;MSIAD-A1;39;Seg;12:30:00;14:00:00;17/10/2022;BYOD (Bring Your Own Device);D1.09;50;Horário sala visível portal público, Laboratório de Informática
MSIAD;Sistemas de Informação Analíticos I (2020);03775TP02;MSIAD-A1;39;Sex;20:30:00;22:30:00;14/10/2022;BYOD (Bring Your Own Device);B2.01;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MSIAD;Sistemas de Informação Analíticos I (2020);03775TP02;MSIAD-A1;39;Qui;20:00:00;21:30:00;03/11/2022;BYOD (Bring Your Own Device);0S01;41;Horário sala visível portal público, Laboratório de Informática
MSIAD;Sistemas de Informação Analíticos I (2020);03775TP02;MSIAD-A1;39;Sex;16:30:00;18:00:00;23/09/2022;BYOD (Bring Your Own Device);2,00E+03;52;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MSIAD;Sistemas de Informação Analíticos I (2020);03775TP02;MSIAD-A1;39;Sáb;20:00:00;21:00:00;03/12/2022;BYOD (Bring Your Own Device);B3.05;60;Arq 5, Arq 9, Horário sala visível portal público, Sala de Arquitectura
MSIAD;Sistemas de Informação Analíticos I (2020);03775TP02;MSIAD-A1;39;Sáb;14:00:00;18:00:00;03/09/2022;BYOD (Bring Your Own Device);AA2.26;38;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MSIAD;Sistemas de Informação Analíticos I (2020);03775TP02;MSIAD-A1;39;Seg;15:30:00;17:00:00;12/12/2022;BYOD (Bring Your Own Device);Auditório Afonso de Barros;80;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MSIAD;Sistemas de Informação Analíticos I (2020);03775TP02;MSIAD-A1;39;Sex;21:00:00;22:30:00;04/11/2022;BYOD (Bring Your Own Device);2,00E+06;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MEI;Introdução à Aprendizagem Automática;03766T03;MEI-A2;7;Qui;17:30:00;19:00:00;13/10/2022;Laboratório de Informática;AA3.40;32;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MEI;Introdução à Aprendizagem Automática;03766T03;MEI-A2;7;Sex;11:00:00;13:00:00;09/09/2022;Laboratório de Informática;AA2.29;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MEI;Introdução à Aprendizagem Automática;03766T03;MEI-A2;7;Sáb;13:30:00;15:00:00;08/10/2022;Laboratório de Informática;Auditório B2.04;192;Anfiteatro aulas, Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MEI;Introdução à Aprendizagem Automática;03766T03;MEI-A2;7;Seg;18:00:00;20:30:00;19/09/2022;Laboratório de Informática;B3.05;60;Arq 5, Arq 9, Horário sala visível portal público, Sala de Arquitectura
MEI;Introdução à Aprendizagem Automática;03766T03;MEI-A2;7;Seg;18:00:00;21:00:00;26/09/2022;Laboratório de Informática;1,00E+05;52;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MEI;Introdução à Aprendizagem Automática;03766T03;MEI-A2;7;Sáb;16:00:00;17:30:00;19/11/2022;Laboratório de Informática;AA2.25;38;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MEI;Introdução à Aprendizagem Automática;03766T03;MEI-A2;7;Qui;14:00:00;18:00:00;15/09/2022;Laboratório de Informática;C2.01;52;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MEI;Introdução à Aprendizagem Automática;03766T03;MEI-A2;7;Sáb;14:00:00;16:00:00;12/11/2022;Laboratório de Informática;1,00E+05;52;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MDET;Seminário sobre Temas de Direito das Empresas (Mdet);03065TP01;MDETDEB1;18;Seg;15:00:00;16:30:00;24/10/2022;Sala Aulas Mestrado;2,00E+06;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MDET;Seminário sobre Temas de Direito das Empresas (Mdet);03065TP01;MDETDEB1;18;Sex;20:00:00;22:00:00;16/09/2022;Sala Aulas Mestrado;D1.10;20;Horário sala visível portal público, Laboratório de Informática
MDET;Seminário sobre Temas de Direito das Empresas (Mdet);03065TP01;MDETDEB1;18;Seg;08:30:00;13:30:00;19/09/2022;Sala Aulas Mestrado;1,00E+05;52;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MDET;Seminário sobre Temas de Direito das Empresas (Mdet);03065TP01;MDETDEB1;18;Seg;14:00:00;17:00:00;05/09/2022;Sala Aulas Mestrado;B3.04;60;Arq 4, Horário sala visível portal público, Sala de Arquitectura
MDET;Seminário sobre Temas de Direito das Empresas (Mdet);03065TP01;MDETDEB1;18;Ter;17:00:00;20:00:00;11/10/2022;Sala Aulas Mestrado;Auditório B1.03;204;Anfiteatro aulas, Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MDET;Seminário sobre Temas de Direito das Empresas (Mdet);03065TP01;MDETDEB1;18;Seg;11:00:00;12:30:00;03/10/2022;Sala Aulas Mestrado;1,00E+02;50;Horário sala visível portal público, Sala de Aulas normal
MDET;Seminário sobre Temas de Direito das Empresas (Mdet);03065TP01;MDETDEB1;18;Qui;17:30:00;19:30:00;13/10/2022;Sala Aulas Mestrado;D1.12;27;Horário sala visível portal público, Laboratório de Informática
MDET;Seminário sobre Temas de Direito das Empresas (Mdet);03065TP01;MDETDEB1;18;Qua;09:00:00;13:00:00;14/12/2022;Sala Aulas Mestrado;C4.07;68;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MDET;Seminário sobre Temas de Direito das Empresas (Mdet);03065TP01;MDETDEB1;18;Sáb;15:30:00;17:00:00;05/11/2022;Sala Aulas Mestrado;B3.01;60;Arq 1, Horário sala visível portal público, Sala de Arquitectura
MDET;Seminário sobre Temas de Direito das Empresas (Mdet);03065TP01;MDETDEB1;18;Sáb;08:30:00;12:30:00;17/12/2022;Sala Aulas Mestrado;Auditório 2;129;Anfiteatro aulas, Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MDET;Seminário sobre Temas de Direito das Empresas (Mdet);03065TP01;MDETDEB1;18;Ter;14:00:00;17:00:00;20/09/2022;Sala Aulas Mestrado;C5.01;60;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MDET;Seminário sobre Temas de Direito das Empresas (Mdet);03065TP01;MDETDEB1;18;Ter;20:00:00;21:00:00;29/11/2022;Sala Aulas Mestrado;Auditório Afonso de Barros;80;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
ME;Seminário de Investigação em Economia I (2.º Ciclo);03423S01;MEB1;10;Qui;12:00:00;13:30:00;06/10/2022;Sala de Aulas normal;Auditório 1;129;Anfiteatro aulas, Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
ME;Seminário de Investigação em Economia I (2.º Ciclo);03423S01;MEB1;10;Sex;20:30:00;22:30:00;02/12/2022;Sala de Aulas normal;C2.02;34;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
ME;Seminário de Investigação em Economia I (2.º Ciclo);03423S01;MEB1;10;Seg;13:30:00;17:30:00;12/09/2022;Sala de Aulas normal;B2.01;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
ME;Seminário de Investigação em Economia I (2.º Ciclo);03423S01;MEB1;10;Ter;13:30:00;17:30:00;08/11/2022;Sala de Aulas normal;2,00E+06;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
ME;Seminário de Investigação em Economia I (2.º Ciclo);03423S01;MEB1;10;Seg;20:30:00;22:00:00;19/09/2022;Laboratório de Informática;AA3.25;38;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
ME;Seminário de Investigação em Economia I (2.º Ciclo);03423S01;MEB1;10;Sex;20:00:00;22:00:00;16/09/2022;Laboratório de Informática;C5.01;60;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
ME;Seminário de Investigação em Economia I (2.º Ciclo);03423S01;MEB1;10;Sex;18:30:00;20:30:00;02/09/2022;Laboratório de Informática;C5.08;60;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
ME;Seminário de Investigação em Economia I (2.º Ciclo);03423S01;MEB1;10;Qui;18:00:00;19:30:00;03/11/2022;Laboratório de Informática;C5.09;60;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
ME;Seminário de Investigação em Economia I (2.º Ciclo);03423S01;MEB1;10;Qui;18:30:00;21:30:00;13/10/2022;Laboratório de Informática;AA3.28;48;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
ME;Seminário de Investigação em Economia I (2.º Ciclo);03423S01;MEB1;10;Qui;17:30:00;19:00:00;10/11/2022;Sala de Aulas normal;Auditório 0NE02-Caiano Pereira;89;Anfiteatro aulas, Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MIA;Sistemas de Construção I;03824T01;ARQ-B6, ARQ-B5, ARQ-B4, ARQ-B3, ARQ-B2, ARQ-B1;53;Sex;17:00:00;20:00:00;16/12/2022;Laboratório de Informática;AA2.23;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala NEE, Sala de Aulas normal
MIA;Sistemas de Construção I;03824T01;ARQ-B6, ARQ-B5, ARQ-B4, ARQ-B3, ARQ-B2, ARQ-B1;53;Ter;08:00:00;12:30:00;15/11/2022;Laboratório de Informática;2,00E+03;52;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MIA;Sistemas de Construção I;03824T01;ARQ-B6, ARQ-B5, ARQ-B4, ARQ-B3, ARQ-B2, ARQ-B1;53;Qui;17:00:00;20:00:00;12/01/2023;Laboratório de Informática;C6.02;40;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
MIA;Sistemas de Construção I;03824T01;ARQ-B6, ARQ-B5, ARQ-B4, ARQ-B3, ARQ-B2, ARQ-B1;53;Sáb;17:30:00;19:00:00;17/12/2022;Laboratório de Informática;D1.12;27;Horário sala visível portal público, Laboratório de Informática
MIA;Sistemas de Construção I;03824T01;ARQ-B6, ARQ-B5, ARQ-B4, ARQ-B3, ARQ-B2, ARQ-B1;53;Sáb;15:30:00;17:30:00;03/12/2022;Laboratório de Informática;Auditório 2;129;Anfiteatro aulas, Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
MIA;Sistemas de Construção I;03824T01;ARQ-B6, ARQ-B5, ARQ-B4, ARQ-B3, ARQ-B2, ARQ-B1;53;Sex;16:30:00;18:00:00;04/11/2022;Laboratório de Informática;AA3.30;24;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
